"No.","Time","Source","Destination","Protocol","Length","Info"
"4024","33.204273","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=658689 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4025","33.204273","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=660017 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4026","33.204331","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=658689 Win=10 Len=0 TSval=280089878 TSecr=3421614318"
"4027","33.204353","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=661345 Win=10 Len=0 TSval=280089878 TSecr=3421614318"
"4028","33.226309","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=661345 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4029","33.226309","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=662673 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4030","33.226309","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=664001 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4031","33.226504","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=664001 Win=10 Len=0 TSval=280089900 TSecr=3421614318"
"4032","33.243663","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=665329 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4033","33.243663","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=666657 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4034","33.243663","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=667985 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4035","33.243801","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=666657 Win=10 Len=0 TSval=280089917 TSecr=3421614318"
"4036","33.243866","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=669313 Win=10 Len=0 TSval=280089917 TSecr=3421614318"
"4037","33.244056","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=669313 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4038","33.263667","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=670641 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4039","33.263667","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=671969 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4040","33.263798","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=671969 Win=10 Len=0 TSval=280089937 TSecr=3421614318"
"4041","33.301276","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=673297 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4042","33.301276","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=674625 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4043","33.301428","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=674625 Win=10 Len=0 TSval=280089975 TSecr=3421614318"
"4044","33.311533","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=675953 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4045","33.311627","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=677281 Win=10 Len=0 TSval=280089985 TSecr=3421614318"
"4046","33.389791","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=677281 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4047","33.389791","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=678609 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4048","33.389791","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=679937 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4049","33.389791","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=681265 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4050","33.389987","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=679937 Win=10 Len=0 TSval=280090063 TSecr=3421614318"
"4051","33.390047","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=682593 Win=10 Len=0 TSval=280090063 TSecr=3421614318"
"4052","33.399350","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=682593 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4053","33.399350","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=683921 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4054","33.399412","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=685249 Win=10 Len=0 TSval=280090073 TSecr=3421614318"
"4055","33.427765","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=685249 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4056","33.427765","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=686577 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4057","33.427765","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=687905 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4058","33.427854","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=687905 Win=10 Len=0 TSval=280090101 TSecr=3421614318"
"4059","33.439795","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=689233 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4060","33.439795","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=690561 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4061","33.439795","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=691889 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4062","33.439960","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=690561 Win=10 Len=0 TSval=280090113 TSecr=3421614318"
"4063","33.439964","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=693217 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4064","33.440042","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=693217 Win=10 Len=0 TSval=280090113 TSecr=3421614318"
"4065","33.467911","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=694545 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4066","33.468019","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=695873 Win=10 Len=0 TSval=280090141 TSecr=3421614318"
"4067","33.487910","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=695873 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4068","33.487910","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=697201 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4069","33.487910","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=698529 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4070","33.488156","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=698529 Win=10 Len=0 TSval=280090162 TSecr=3421614318"
"4071","33.488158","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=699857 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4072","33.488277","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=701185 Win=10 Len=0 TSval=280090162 TSecr=3421614318"
"4073","33.544256","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=701185 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4074","33.588569","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=702513 Win=10 Len=0 TSval=280090262 TSecr=3421614318"
"4075","33.591041","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [PSH, ACK] Seq=702513 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4076","33.591218","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=703841 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4077","33.591218","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=705169 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4078","33.591345","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=705169 Win=10 Len=0 TSval=280090265 TSecr=3421614318"
"4079","33.591607","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=706497 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4080","33.591659","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=707825 Win=10 Len=0 TSval=280090265 TSecr=3421614318"
"4081","33.629297","de:c2:ae:09:2c:16","IntelCor_61:e0:68","ARP","42","Who has 192.168.43.144? Tell 192.168.43.1"
"4082","33.629322","IntelCor_61:e0:68","de:c2:ae:09:2c:16","ARP","42","192.168.43.144 is at 7c:21:4a:61:e0:68"
"4083","33.643197","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=707825 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4084","33.643197","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=709153 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4085","33.643197","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=710481 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4086","33.643423","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=710481 Win=10 Len=0 TSval=280090317 TSecr=3421614318"
"4087","33.643422","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=711809 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4088","33.643525","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=713137 Win=10 Len=0 TSval=280090317 TSecr=3421614318"
"4089","33.696371","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=713137 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4090","33.696371","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=714465 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4091","33.696371","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=715793 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4092","33.696535","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=715793 Win=10 Len=0 TSval=280090370 TSecr=3421614318"
"4093","33.696561","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=717121 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4094","33.696610","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=718449 Win=10 Len=0 TSval=280090370 TSecr=3421614318"
"4095","33.748873","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=718449 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4096","33.748873","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=719777 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4097","33.748873","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=721105 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4098","33.749020","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=721105 Win=10 Len=0 TSval=280090422 TSecr=3421614318"
"4099","33.749066","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=722433 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4100","33.749166","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=723761 Win=10 Len=0 TSval=280090423 TSecr=3421614318"
"4101","33.792065","192.168.43.144","8.253.198.120","HTTP","490","GET /filestreamingservice/files/9248d3dd-1ce2-44e4-8609-6bf13fa86e19?P1=1666173834&P2=404&P3=2&P4=mMOABSkQEieczBFpro3%2bcPUn9PB7j2S3eTDE9ludqsTi9pPDMdvMMwXlQpPS9D5yS2zPmbU8YxrvTt5NE9KYiw%3d%3d HTTP/1.1 "
"4102","33.792336","192.168.43.144","8.238.153.254","HTTP","491","GET /filestreamingservice/files/9248d3dd-1ce2-44e4-8609-6bf13fa86e19?P1=1666173834&P2=404&P3=2&P4=mMOABSkQEieczBFpro3%2bcPUn9PB7j2S3eTDE9ludqsTi9pPDMdvMMwXlQpPS9D5yS2zPmbU8YxrvTt5NE9KYiw%3d%3d HTTP/1.1 "
"4103","33.797459","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=723761 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4104","33.797459","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=725089 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4105","33.797459","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=726417 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4106","33.797570","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=726417 Win=10 Len=0 TSval=280090471 TSecr=3421614318"
"4107","33.838178","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=727745 Win=10 Len=0 TSval=280090512 TSecr=3421614318"
"4108","33.852883","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57264 [ACK] Seq=434257 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4109","33.852883","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=435585 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4110","33.852883","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=436913 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4111","33.852980","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 3851#1] 57264  >  80 [ACK] Seq=1 Ack=435585 Win=10 Len=0 TSval=280090526 TSecr=1470538567 SLE=434257 SRE=435585"
"4112","33.853074","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=438241 Win=10 Len=0 TSval=280090526 TSecr=1470538567"
"4113","33.853104","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=727745 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280087577"
"4114","33.899707","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=729073 Win=10 Len=0 TSval=280090573 TSecr=3421614318"
"4115","33.912875","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=438241 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4116","33.912875","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=439569 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4117","33.912875","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=440897 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4118","33.913018","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=440897 Win=10 Len=0 TSval=280090586 TSecr=1470538567"
"4119","33.913051","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=442225 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4120","33.913114","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=443553 Win=10 Len=0 TSval=280090587 TSecr=1470538567"
"4121","34.007759","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=443553 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4122","34.007759","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=444881 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4123","34.007899","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=446209 Win=10 Len=0 TSval=280090681 TSecr=1470538567"
"4124","34.019332","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=446209 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4125","34.056237","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=447537 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4126","34.056237","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=448865 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4127","34.056237","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=450193 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4128","34.056351","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=448865 Win=10 Len=0 TSval=280090730 TSecr=1470538567"
"4129","34.056399","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=451521 Win=10 Len=0 TSval=280090730 TSecr=1470538567"
"4130","34.067690","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=451521 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4131","34.067690","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=452849 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4132","34.067690","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=454177 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4133","34.067690","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=455505 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4134","34.067780","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=454177 Win=10 Len=0 TSval=280090741 TSecr=1470538567"
"4135","34.067811","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=456833 Win=10 Len=0 TSval=280090741 TSecr=1470538567"
"4136","34.094800","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=456833 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4137","34.094800","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=458161 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4138","34.094800","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=459489 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4139","34.094800","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=460817 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4140","34.094966","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=459489 Win=10 Len=0 TSval=280090768 TSecr=1470538567"
"4141","34.095022","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=462145 Win=10 Len=0 TSval=280090768 TSecr=1470538567"
"4142","34.109484","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=462145 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4143","34.109484","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=463473 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4144","34.109484","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=464801 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4145","34.109565","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=464801 Win=10 Len=0 TSval=280090783 TSecr=1470538567"
"4146","34.109652","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=466129 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4147","34.109709","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=467457 Win=10 Len=0 TSval=280090783 TSecr=1470538567"
"4148","34.131770","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=467457 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4149","34.131770","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=468785 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4150","34.131770","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=470113 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4151","34.131980","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=470113 Win=10 Len=0 TSval=280090805 TSecr=1470538567"
"4152","34.162899","192.168.43.144","8.238.153.254","TCP","491","[TCP Retransmission] 57277  >  80 [PSH, ACK] Seq=438 Ack=66598 Win=130304 Len=437"
"4153","34.169756","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=471441 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4154","34.169756","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=472769 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4155","34.169756","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=474097 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4156","34.169848","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=472769 Win=10 Len=0 TSval=280090843 TSecr=1470538567"
"4157","34.169855","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=475425 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280087577"
"4158","34.169892","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=475425 Win=10 Len=0 TSval=280090843 TSecr=1470538567"
